agency_id,agency_name,grade,score,checked,expiry_status,days_until_expiry,needs_attention,attention_reason,top_fix,shapes_txt_status
fr-pan-82997,Réseau urbain A Balanina,D,68.2,2026-08-07,current,1507,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-82995,Réseau urbain A Berlina,D,63.7,2026-08-07,current,1607,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-81705,Réseau urbain Agglobus — CACL PERIURBAIN,F,30.2,2026-08-07,current,511,no,,Review the rule documentation for 'equal_shape_distance_diff_coordinates' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-83304,Réseau urbain Agglobus — GTFS L7 ET L10,F,47.8,2026-08-07,current,146,no,,Review the rule documentation for 'duplicate_key' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-83781,Réseau urbain Agglobus — GTFS SEMOP 2026,C,70.8,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-75062,Réseau urbain Alesy,C,71.8,2026-08-07,current,283,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
fr-alterneo,Réseau urbain Alternéo,D,62.3,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-argentan-bus,Réseau urbain Argentan Bus,D,67.6,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-81072,Réseau urbain AXO,D,62.4,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-ca2bm,Réseau urbain CA2BM,F,33.0,2026-08-07,current,331,no,,Review the rule documentation for 'stop_time_with_arrival_before_previous_departure_time' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-cabus,Réseau urbain CABUS,F,56.4,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-82359,Réseau urbain Calibus,D,66.2,2026-08-07,current,146,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-carsud,Réseau urbain CarSud,F,50.9,2026-08-07,current,146,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-cherpa,Réseau urbain Cherpa,C,74.7,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-cmonbus-chaumont,Réseau urbain Cmonbus,D,65.9,2026-08-07,current,389,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-colibri,Réseau urbain Colibri,D,62.6,2026-08-07,current,757,no,,"Check with your AVL vendor that every vehicle assignment flows into TripUpdates, including school-day and tripper runs.",
fr-pan-81476,Réseau urbain Coralie,F,44.4,2026-08-07,current,2723,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-couralin,Réseau urbain Couralin,D,66.3,2026-08-07,current,149,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-cote-bus,Réseau urbain Côte&Bus,D,69.7,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-81557,Réseau urbain de la CC Jalle Eau Bourde,C,79.9,2026-08-07,current,330,no,,"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",
fr-pan-79897,Réseau urbain de la zone Sud (CAESM),F,58.0,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-79528,Réseau urbain Distribus,C,76.0,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-82683,Réseau urbain DK'BUS,D,61.5,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-79728,Réseau urbain du Grand Albigeois,C,76.5,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-81585,Réseau urbain du Pays de Gex,D,67.4,2026-08-07,current,127,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-84112,Réseau urbain Duobus,F,59.2,2026-08-07,current,511,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-ecla-mobilite,Réseau urbain ECLA Mobilité,F,55.6,2026-08-07,current,1089,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-envia,Réseau urbain Envia,D,69.6,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-estival,Réseau urbain Estival,D,63.3,2026-08-07,current,146,no,,Review the rule documentation for 'block_trips_with_overlapping_stop_times' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-83203,Réseau urbain estival Biscabus,D,66.3,2026-08-07,current,149,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-altigo,Réseau urbain et interurbain Altigo,F,47.0,2026-08-07,current,140,no,,Review the rule documentation for 'missing_required_field' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-83789,Réseau urbain et interurbain Trans'Agglo,F,39.2,2026-08-07,current,146,no,,Review the rule documentation for 'start_and_end_range_out_of_order' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-83762,Réseau urbain et scolaire Lila Presqu'ile,F,54.6,2026-08-07,current,146,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-83881,Réseau urbain et scolaire Ycéo,D,69.2,2026-08-07,current,329,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-82370,Réseau urbain Evalys,C,71.1,2026-08-07,current,146,no,,Review the rule documentation for 'block_trips_with_overlapping_stop_times' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-79544,Réseau urbain Eveole,F,55.8,2026-08-07,current,149,no,,Review the rule documentation for 'block_trips_with_overlapping_stop_times' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-81432,Réseau urbain Evidence,B,84.5,2026-08-07,current,85,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-fablio,Réseau urbain Fablio,D,61.7,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-forbus,Réseau urbain Forbus,C,74.5,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-hobus,Réseau urbain Hobus,C,74.8,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-hop-bus,Réseau urbain Hop Bus,F,42.6,2026-08-07,current,177,no,,Review the rule documentation for 'duplicate_key' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-80461,Réseau urbain Imagine,F,49.6,2026-08-07,current,511,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-isibus,Réseau urbain Isibus,D,69.7,2026-08-07,current,146,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-karulis,Réseau urbain KARU'LIS,F,35.1,2026-08-07,current,146,no,,Review the rule documentation for 'stop_time_with_arrival_before_previous_departure_time' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-agglo-en-bus,Réseau urbain L'Agglo en Bus,D,67.9,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-agglobus-foix,Réseau urbain l'agglobus,D,69.4,2026-08-07,current,297,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
lbus-bernay,Réseau urbain l'Bus (Bernay),D,69.9,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-52917,Réseau urbain L'va,D,61.7,2026-08-07,current,146,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-83725,Réseau urbain Le 37,F,55.9,2026-08-07,current,146,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-83528,Réseau urbain Le Bus de la Ville d’Amboise,C,78.0,2026-08-07,current,65,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
fr-le-sit,Réseau urbain Le SIT,C,73.8,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-lib-bus,Réseau urbain Lib'Bus,D,64.9,2026-08-07,current,146,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-79508,Réseau urbain Libellus,F,58.7,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-82355,Réseau urbain Libéo,C,70.7,2026-08-07,current,325,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
fr-pan-82291,Réseau urbain Linéotim,F,36.7,2026-08-07,current,135,no,,Review the rule documentation for 'equal_shape_distance_diff_coordinates' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-lyneo,Réseau urbain Lyneo,F,41.7,2026-08-07,current,146,no,,Review the rule documentation for 'block_trips_with_overlapping_stop_times' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-mio,Réseau urbain Mio,D,69.9,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-81058,Réseau urbain Mobi,D,66.3,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-moca,Réseau urbain MOCA,D,65.4,2026-08-07,current,146,no,,"Check with your AVL vendor that every vehicle assignment flows into TripUpdates, including school-day and tripper runs.",
fr-monrezo,Réseau urbain MonRéZO,D,63.1,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-80443,Réseau urbain Mouvéo,C,74.8,2026-08-07,current,146,no,,"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",
fr-mouveo-saint-omer,Réseau urbain Mouvéo (Saint-Omer),C,74.1,2026-08-07,current,1607,no,,Review the rule documentation for 'block_trips_with_overlapping_stop_times' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-muvistrada,Réseau urbain Muvistrada,F,45.9,2026-08-07,current,146,no,,Review the rule documentation for 'block_trips_with_overlapping_stop_times' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-nemus,Réseau urbain Nemus,C,74.0,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-79576,Réseau urbain Nosbus,B,88.3,2026-08-07,current,329,no,,Re-generate shape_dist_traveled on export so stop and shape distances use the same units.,
fr-ole,Réseau urbain Olé,F,51.6,2026-08-07,current,148,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-81421,Réseau urbain Oléane,D,67.7,2026-08-07,current,329,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
fr-pan-79374,Réseau urbain Optymo,C,78.6,2026-08-07,current,146,no,,"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",
fr-pan-83859,Réseau urbain Papillon,F,59.2,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pass-o,Réseau urbain Pass'O,C,71.7,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-83467,Réseau urbain Pays des Ecrins,F,52.5,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-82357,Réseau urbain Péribus,C,74.7,2026-08-07,current,149,no,,"Set wheelchair_accessible on every trip. If every vehicle is accessible, this may be one default; otherwise use the value for each trip.",
fr-pan-83408,Réseau urbain Qub,C,73.3,2026-08-07,current,146,no,,"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",
fr-pan-82367,Réseau urbain R'Bus,C,70.5,2026-08-07,current,146,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-rezo,Réseau urbain Rezo,D,66.4,2026-08-07,current,150,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-riv-connect,Réseau urbain Riv'Connect,C,72.2,2026-08-07,current,146,no,,"Check with your AVL vendor that every vehicle assignment flows into TripUpdates, including school-day and tripper runs.",
fr-pan-52937,Réseau urbain Ruban,F,51.7,2026-08-07,current,386,no,,Review the rule documentation for 'block_trips_with_overlapping_stop_times' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-rubis,Réseau urbain Rubis,D,61.9,2026-08-07,current,511,no,,Add coordinates for the flagged stops.,
fr-pan-81070,Réseau urbain Sablons Bus,F,53.6,2026-08-07,current,146,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-79859,Réseau urbain Saônibus,F,45.3,2026-08-07,current,389,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-83893,Réseau urbain Sud Sainte Baume,F,51.5,2026-08-07,current,327,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-83533,Réseau urbain T'Bus,D,66.4,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-79865,Réseau urbain Tam,F,55.6,2026-08-07,current,146,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-82348,Réseau urbain TCL,B,81.2,2026-08-07,current,72,no,,"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",
fr-pan-79864,Réseau urbain Ticobus,D,67.0,2026-08-07,current,694,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-ticea,Réseau urbain Ticéa,D,61.7,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-83531,Réseau urbain TIG,C,78.9,2026-08-07,current,146,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-tiva,Réseau urbain TIVA,B,89.6,2026-08-07,current,146,no,,"Add the destination, direction, or 'via' label riders actually see to trip_headsign. Do not copy the route name. If the label changes during the trip, use stop_headsign.",
fr-tmco,Réseau urbain TMCO,C,77.4,2026-08-07,current,511,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-tohm,Réseau urbain TOHM,D,60.9,2026-08-07,current,146,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-81794,Réseau urbain Tougo,C,76.0,2026-08-07,current,149,no,,Add feed_info.txt with feed_start_date and feed_end_date to your export.,
fr-tout-enbus,Réseau urbain Tout'enbus,B,85.3,2026-08-07,current,387,no,,"Check with your AVL vendor that every vehicle assignment flows into TripUpdates, including school-day and tripper runs.",
fr-pan-83785,Réseau urbain Trans'CoVe,D,62.9,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-83462,Réseau urbain Transports du Pays Voironnais,C,74.4,2026-08-07,current,146,no,,Add feed_info.txt with feed_start_date and feed_end_date to your export.,
fr-transpor-pays-de-lor,Réseau urbain Transp’Or,F,52.5,2026-08-07,current,877,no,,Review the rule documentation for 'stop_time_with_arrival_before_previous_departure_time' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-tub,Réseau urbain TUB,D,64.1,2026-08-07,current,146,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-tud,Réseau urbain TUD,F,58.5,2026-08-07,current,146,no,,Review the rule documentation for 'equal_shape_distance_diff_coordinates' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-tul,Réseau urbain TUL,C,72.8,2026-08-07,current,331,no,,"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",
fr-pan-80471,Réseau urbain TUM,F,59.6,2026-08-07,current,329,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-tungt,Réseau urbain TUNGT,F,51.5,2026-08-07,current,146,no,,Review the rule documentation for 'stop_time_with_arrival_before_previous_departure_time' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-tus,Réseau urbain TUS,F,54.9,2026-08-07,current,177,no,,Review the rule documentation for 'start_and_end_range_out_of_order' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-82379,Réseau urbain TuT,D,63.0,2026-08-07,current,146,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-uggo,Réseau urbain UGGO,C,70.8,2026-08-07,current,72,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-vikibus,Réseau urbain Vikibus,C,70.2,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-villeo-retzeo,Réseau urbain Villéo Retzéo,D,66.4,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-83416,Réseau urbain Yégo,D,64.6,2026-08-07,current,149,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
fr-pan-82350,Réseau urbain Yélo,C,71.2,2026-08-07,current,266,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-81944,Réseau urbain évolitY,D,63.6,2026-08-07,current,308,no,,"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",
semo-seine-eure,SEMO (Seine-Eure),D,62.3,2026-08-07,current,327,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
solea-mulhouse,Soléa (Mulhouse Alsace Agglomération),F,41.2,2026-08-07,current,322,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
stas-saint-etienne,STAS (Saint-Étienne Métropole),F,32.8,2026-08-07,current,72,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-81158,TAD réseau AlloTIC,F,47.7,2026-08-07,current,146,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-83770,TAD réseau Tiva,C,75.2,2026-08-07,current,146,no,,Review the rule documentation for 'invalid_row_length' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
tango-nimes,Tango (Nîmes Métropole),F,52.9,2026-08-07,current,146,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
tao-orleans,TAO (Orléans Métropole),D,68.0,2026-08-07,current,149,no,,"Add the destination, direction, or 'via' label riders actually see to trip_headsign. Do not copy the route name. If the label changes during the trip, use stop_headsign.",
tbk-quimperle,TBK (Quimperlé),D,63.6,2026-08-07,current,146,no,,"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",
tic-compiegne,TIC (Compiègne),F,54.8,2026-08-07,current,96,no,,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
trace-colmar,TRACE (Colmar),F,52.1,2026-08-07,current,115,no,,Re-generate shape distances in your export; flag to your vendor if it persists.,
fr-pan-83990,Trains régionaux ZOU !,D,65.8,2026-08-07,current,127,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
transmanche-ferries,Transmanche Ferries,D,62.7,2026-08-07,current,149,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every terminal. A field survey can start with the busiest terminals.,
fr-pan-83821,Transport scolaire SCOL'TUS,F,39.8,2026-08-07,current,177,no,,Review the rule documentation for 'equal_shape_distance_diff_coordinates' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
fr-pan-81618,Téléphérique de la Bastille - Bulles de Grenoble,A,97.7,2026-08-07,current,149,no,,Add feed_contact_email to feed_info.txt.,
fr-pan-82880,Téléphérique Papang,C,73.2,2026-08-07,current,572,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
zest-menton,Zest (Menton),F,52.2,2026-08-07,current,331,no,,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
zoom-grand-chalon,Zoom (Le Grand Chalon),F,44.4,2026-08-07,current,146,no,,Review the rule documentation for 'block_trips_with_overlapping_stop_times' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
