agency_id,agency_name,grade,score,checked,expiry_status,days_until_expiry,needs_attention,attention_reason,top_fix,shapes_txt_status
groome-transportation-greenride,Groome Transportation (Greenride),F,45.0,2026-07-10,stale,-1347,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
groome-transportation-arizona-shuttle,Groome Transportation - Arizona Shuttle,F,44.1,2026-07-10,stale,-1287,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
groome-transportation-colorado-springs-shuttle,Groome Transportation - Colorado Springs Shuttle,F,49.4,2026-07-10,stale,-1287,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
grtc-transit-system,GRTC Transit System,F,31.8,2026-07-10,stale,-783,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
gtrans,GTrans,F,23.0,2026-07-10,stale,-1043,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
gtrans-2270,GTrans,D,66.1,2026-07-10,expiring_soon,8,yes,Service data expires in 8 day(s),Re-export with a validity window that reaches at least 60 days out.,ready
guadalupe-flyer,Guadalupe Flyer,F,47.5,2026-07-10,lapsed,-355,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
gwinnett-county-transit,Gwinnett County Transit,F,42.4,2026-07-10,stale,-2016,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
harford-transit-link,Harford Transit LINK,F,32.0,2026-07-10,stale,-1287,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
harney-county,Harney County,C,78.7,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
connecticut-transit-597,Hartford Line - Rail,F,58.3,2026-07-10,stale,-1141,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",not_ready
hawai-i-mass-transit-agency-hele-on-bus,Hawai'i Mass Transit Agency (Hele-On Bus),F,51.9,2026-07-10,stale,-928,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
harrisonburg-department-of-public-transportation-hdpt,HDPT,F,30.4,2026-07-10,stale,-1889,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",at_risk
herkimer-oneida-counties-transportation-study-hocts,Herkimer-Oneida Counties Transportation Study (HOCTS),F,24.9,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
hernando-county-transit-thebus,Hernando County Transit (TheBus),F,50.2,2026-07-10,stale,-3477,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
hillsborough-area-regional-transit-hart,Hillsborough Area Regional Transit (HART),F,55.7,2026-07-10,current,36,yes,Service data expires in 36 day(s),Check the trip updates endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,
homage-d-arling-direct,Homage: DʼArling Direct,F,48.8,2026-07-10,stale,-375,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
hopelink-transportation,Hopelink Transportation,F,59.7,2026-07-10,expiring_soon,22,yes,Service data expires in 22 day(s),Re-export with a validity window that reaches at least 60 days out.,
hornell-area-transit,Hornell Area Transit,F,38.6,2026-07-10,expiring_soon,8,yes,Service data expires in 8 day(s),Re-export with a validity window that reaches at least 60 days out.,
huntington-park-express,Huntington Park Express,F,44.9,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
huntington-park-express-2648,Huntington Park Express,F,48.8,2026-07-10,lapsed,-40,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
huntsville-shuttle,Huntsville Shuttle,F,46.7,2026-07-10,stale,-1287,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
indian-trails-detroit-ann-arbor-express,"Indian Trails, Detroit Ann Arbor Express",F,56.1,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
indygo,IndyGo,F,37.4,2026-07-10,stale,-867,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
inter-island-ferry,Inter-Island Ferry,B,82.4,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
iowa-city-transit-system,Iowa City Transit System,C,74.9,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
jackson-transit-authority,Jackson Transit Authority,F,59.5,2026-07-10,lapsed,-101,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
jamestown-s-klallam,Jamestown S'klallam,F,55.5,2026-07-10,stale,-2108,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
janesville-transit-system-2239,Janesville Transit System,F,52.5,2026-07-10,lapsed,-316,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
jeffco-express,JeffCo Express,F,43.7,2026-07-10,stale,-1926,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
jfk-airtrain,JFK Airtrain,F,41.8,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
jonesboro-economical-transportation-jet,Jonesboro Economical Transportation (JET),F,44.1,2026-07-10,stale,-3113,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
jtran,JTRAN,F,45.4,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
jump-around-carson,Jump Around Carson,F,50.8,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
kalamazoo-metro-transit,Kalamazoo Metro Transit,F,31.8,2026-07-10,stale,-1161,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
kalamazoo-metro-transit-2070,Kalamazoo Metro Transit,F,31.4,2026-07-10,stale,-677,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
kalispel-tribal-transit-kaltran,Kalispel Tribal Transit (KalTran),F,56.4,2026-07-10,stale,-769,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
kayak-transit-ctuir,Kayak Transit (CTUIR),F,46.7,2026-07-10,stale,-375,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
key-west-transit,Key West Transit,F,44.7,2026-07-10,stale,-543,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
kimball-county-transit-service,Kimball County Transit Service,F,51.9,2026-07-10,lapsed,-177,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
king-county-metro,King County Metro,C,78.9,2026-07-10,current,49,yes,Service data expires in 49 day(s),Review the rule documentation for 'trip_distance_exceeds_shape_distance_below_threshold' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
kingman-area-regional-transit,Kingman Area Regional Transit,F,57.2,2026-07-10,lapsed,-191,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
kings-area-rural-transit,Kings Area Rural Transit,F,42.4,2026-07-10,stale,-2016,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
kiryas-joel-area-transit,Kiryas Joel Area Transit,F,50.7,2026-07-10,stale,-739,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
klamath-shuttle,Klamath Shuttle,F,51.1,2026-07-10,stale,-1404,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
klamath-shuttle-crater-lake-trolley,Klamath Shuttle - Crater Lake Trolley,F,50.9,2026-07-10,stale,-2503,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
ku-on-wheels-lawrence-transit-system,KU on Wheels & Lawrence Transit System,F,35.1,2026-07-10,stale,-1986,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
ku-on-wheels-lawrence-transit-system-2063,KU on Wheels & Lawrence Transit System,D,65.6,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Populate trip_headsign to match what the bus displays.,ready
l-e-w-i-s-mountain-highway-transit,L.E.W.I.S. Mountain Highway Transit,F,54.4,2026-07-10,stale,-1135,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
la-puente-link,La Puente LINK,F,43.8,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
la-puente-link-2250,La Puente LINK,F,44.2,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
lady-of-the-lake,Lady of the Lake,D,67.5,2026-07-10,current,59,yes,Service data expires in 59 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
laguna-beach-transit-lbt,Laguna Beach Transit (LBT),B,81.9,2026-07-10,current,166,yes,Elevated behavioral lapse risk,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
lake-county-connection,Lake County Connection,F,49.6,2026-07-10,stale,-2272,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
lakeland-area-mass-transit,Lakeland Area Mass Transit,F,24.0,2026-07-10,stale,-2106,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
lane-transit-district-ltd,Lane Transit District (LTD),F,39.2,2026-07-10,lapsed,-160,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
lehigh-and-northampton-transportation-authority-lanta,Lehigh and Northampton Transportation Authority (LANTA),F,14.1,2026-07-10,stale,-1403,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
let-er-bus,Let'er Bus,C,75.2,2026-07-10,current,53,yes,Service data expires in 53 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
lextran,Lextran,F,36.5,2026-07-10,stale,-1798,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
lextran-2067,Lextran,D,66.8,2026-07-10,current,36,yes,Service data expires in 36 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
limoliner,LimoLiner,F,51.1,2026-07-10,stale,-2382,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
livermore-amador-valley-transit-authority,Livermore Amador Valley Transit Authority,F,58.3,2026-07-10,lapsed,-71,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
maryland-transit-administration,Local Bus,D,66.7,2026-07-10,current,43,yes,Service data expires in 43 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
logan-express,Logan Express,F,48.4,2026-07-10,stale,-2016,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
london-transit-commission,London Transit Commission (Ontario),C,73.8,2026-07-10,current,57,yes,Service data expires in 57 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
long-beach-transit-lbt,Long Beach Transit (LBT),F,37.5,2026-07-10,current,43,yes,Service data expires in 43 day(s),Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
long-island-rail-road,Long Island Rail Road,C,77.8,2026-07-10,current,59,yes,Service data expires in 59 day(s),"Set wheelchair_accessible on every trip (most small-agency fleets are 100% accessible, so this is often a single default).",ready
metropolitan-transit-authority-mta,Long Island Rail Road,D,65.0,2026-07-10,current,59,yes,Service data expires in 59 day(s),Check the trip updates endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,ready
lowell-regional-transit-authority-lrta,Lowell Regional Transit Authority (LRTA),D,60.4,2026-07-10,expiring_soon,21,yes,Service data expires in 21 day(s),Re-export with a validity window that reaches at least 60 days out.,
lower-columbia-cap-community-action-program,Lower Columbia CAP (Community Action Program),F,48.1,2026-07-10,stale,-365,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
lummi-island-ferry,Lummi Island Ferry,D,65.5,2026-07-10,expiring_soon,22,yes,Service data expires in 22 day(s),Re-export with a validity window that reaches at least 60 days out.,
lummi-transit,Lummi Transit,F,42.6,2026-07-10,lapsed,-58,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
lynwood-trolley-breeze,Lynwood Trolley / Breeze,F,46.8,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
madison-county-transit-1145,Madison County Transit,F,7.0,2026-07-10,stale,-1525,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
makah-public-transit,Makah Public Transit,F,53.7,2026-07-10,stale,-831,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
malheur-council-on-aging-community-services,Malheur Council on Aging & Community Services,C,72.6,2026-07-10,current,53,yes,Service data expires in 53 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
manatee-county-area-transit,Manatee County Area Transit,F,39.0,2026-07-10,stale,-2041,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
manatee-county-area-transit-2258,Manatee County Area Transit,C,74.3,2026-07-10,current,329,yes,Elevated behavioral lapse risk,Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
metropolitan-transit-authority-mta-513,Manhattan Bus,D,69.2,2026-07-10,current,57,yes,Service data expires in 57 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
marble-valley-regional-transit-district-mvrtd,Marble Valley Regional Transit District (MVRTD),C,71.3,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
marin-transit,Marin Transit,D,67.7,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
marin-transit-2937,Marin Transit,F,54.1,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,
marshalltown-municipal-transit,Marshalltown Municipal Transit,D,67.4,2026-07-10,expiring_soon,21,yes,Service data expires in 21 day(s),Re-export with a validity window that reaches at least 60 days out.,
mason-city-public-transit,Mason City Public Transit,C,70.9,2026-07-10,expiring_soon,21,yes,Service data expires in 21 day(s),Re-export with a validity window that reaches at least 60 days out.,
mason-transit-authority,Mason Transit Authority,D,65.8,2026-07-10,expiring_soon,22,yes,Service data expires in 22 day(s),Re-export with a validity window that reaches at least 60 days out.,
mass-transportation-authority-flint,Mass Transportation Authority Flint,F,45.6,2026-07-10,stale,-2383,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
massachusetts-bay-transportation-authority-mbta,Massachusetts Bay Transportation Authority (MBTA),C,75.1,2026-07-10,current,57,yes,Service data expires in 57 day(s),Review the rule documentation for 'same_name_and_description_for_stop' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,ready
massachusetts-ferry-service,Massachusetts Ferry Service,F,40.6,2026-07-10,stale,-5670,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",not_ready
massport,Massport,B,88.3,2026-07-10,current,52,yes,Service data expires in 52 day(s),Populate trip_headsign to match what the bus displays.,
matbus,MATBUS,F,41.2,2026-07-10,stale,-1241,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
memphis-area-transit-authority,Memphis Area Transit Authority,F,27.4,2026-07-10,stale,-1917,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
memphis-area-transit-authority-2352,Memphis Area Transit Authority,F,40.3,2026-07-10,stale,-487,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
mendocino-transit-authority,Mendocino Transit Authority,C,78.0,2026-07-10,current,52,yes,Service data expires in 52 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
merced-county-transit-the-bus,Merced County Transit (The Bus),F,54.9,2026-07-10,lapsed,-67,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
merrimack-valley-regional-transit-authority-mvrta,Merrimack Valley Regional Transit Authority (MVRTA),F,48.9,2026-07-10,lapsed,-4,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
metro-houston-2060,METRO Houston,F,39.1,2026-07-10,lapsed,-34,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
metro-rock-island-county-metropolitan-mass-transit-district,Metro Rock Island County Metropolitan Mass Transit District,F,46.6,2026-07-10,expiring_soon,23,yes,Service data expires in 23 day(s),Re-export with a validity window that reaches at least 60 days out.,
metro-st-louis,Metro St. Louis,D,68.9,2026-07-10,current,51,yes,Service data expires in 51 day(s),"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",ready
metro-transit,Metro Transit,C,79.8,2026-07-10,current,42,yes,Service data expires in 42 day(s),"Add fare_attributes.txt (or Fares v2 files) with your fare structure. If your service is fare-free, ask to have it marked fare-free instead.",
metro-transit-city-of-madison,Metro Transit - City of Madison,B,84.1,2026-07-10,current,36,yes,Service data expires in 36 day(s),"Use mixed case for stop names and headsigns (e.g. 'Main St & 2nd Ave', not 'MAIN ST & 2ND AVE').",
metro-north-railroad,Metro-North Railroad,C,73.7,2026-07-10,current,169,yes,Elevated behavioral lapse risk,Check the vehicle positions endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,ready
mta,Metro-North Railroad,C,79.9,2026-07-10,current,169,yes,Elevated behavioral lapse risk,Add feed_info.txt with feed_start_date and feed_end_date to your export.,ready
metropolitan-area-commuter-system,Metropolitan Area Commuter System,F,36.3,2026-07-10,stale,-2567,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
metropolitan-atlanta-rapid-transit-authority-marta,Metropolitan Atlanta Rapid Transit Authority (MARTA),F,58.8,2026-07-10,current,42,yes,Service data expires in 42 day(s),Check the service alerts endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,
metropolitan-transit-authority-of-black-hawk-county,Metropolitan Transit Authority of Black Hawk County,D,60.3,2026-07-10,stale,-2383,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
metropolitan-tulsa-transit-authority-mtta,Metropolitan Tulsa Transit Authority (MTTA),F,28.3,2026-07-10,stale,-1056,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
michigan-flyer,Michigan Flyer,F,57.3,2026-07-10,stale,-497,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
microsoft-shuttles,Microsoft Shuttles,F,18.9,2026-07-10,stale,-2017,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
middlesex-3-tma,Middlesex 3 TMA,D,65.6,2026-07-10,expiring_soon,21,yes,Service data expires in 21 day(s),Re-export with a validity window that reaches at least 60 days out.,
middletown-area-transit,Middletown Area Transit,F,44.9,2026-07-10,stale,-1106,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
middletown-area-transit-2324,Middletown Area Transit,F,51.7,2026-07-10,stale,-907,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
milwaukee-county-transit-system-mcts,Milwaukee County Transit System (MCTS),F,39.6,2026-07-10,stale,-860,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
milwaukee-county-transit-system-mcts-2127,Milwaukee County Transit System (MCTS),D,64.5,2026-07-10,current,43,yes,Service data expires in 43 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,ready
minnesota-valley-transit-authority-mvta,Minnesota Valley Transit Authority (MVTA),F,47.4,2026-07-10,expiring_soon,30,yes,Service data expires in 30 day(s),Check the trip updates endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,
modesto-area-express,Modesto Area Express,F,31.6,2026-07-10,stale,-861,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
monroe-county-transportation-authority-mcta,Monroe County Transportation Authority (MCTA),F,52.4,2026-07-10,stale,-853,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
montebello-bus-lines,Montebello Bus Lines,F,46.4,2026-07-10,stale,-1835,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
montebello-bus-lines-2201,Montebello Bus Lines,C,73.6,2026-07-10,current,58,yes,Service data expires in 58 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
monterey-salinas-transit-mst,Monterey-Salinas Transit (MST),D,66.3,2026-07-10,current,49,yes,Service data expires in 49 day(s),Check the trip updates endpoint with your AVL vendor; it should return a fresh GTFS-Realtime protobuf on every request.,ready
montgomery-county-department-of-transportation-ride-on,Montgomery County Department of Transportation (Ride On),F,50.8,2026-07-10,current,57,yes,Service data expires in 57 day(s),Re-generate shape distances in your export; flag to your vendor if it persists.,
moorpark-city-transit,Moorpark City Transit,C,77.3,2026-07-10,current,53,yes,Service data expires in 53 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
moover,MOOver,F,39.5,2026-07-10,stale,-1689,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
morro-bay-transit,Morro Bay Transit,F,49.3,2026-07-10,stale,-1729,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
morro-bay-transit-2059,Morro Bay Transit,F,48.0,2026-07-10,stale,-405,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
mountain-express-mtnexp,Mountain Express (MtnExp),F,55.8,2026-07-10,stale,-1131,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
mountain-line-1148,Mountain Line,F,28.3,2026-07-10,lapsed,-194,yes,Service data has expired,Review the rule documentation for 'trip_distance_exceeds_shape_distance' at https://gtfs-validator.mobilitydata.org/rules.html and check the flagged rows in your feed.,ready
mountain-metropolitan-transit,Mountain Metropolitan Transit,F,26.2,2026-07-10,stale,-3205,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
mountain-metropolitan-transit-2356,Mountain Metropolitan Transit,F,44.3,2026-07-10,lapsed,-286,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
mountain-rides-transportation-authority-mrta,Mountain Rides Transportation Authority (MRTA),F,41.5,2026-07-10,stale,-5670,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
mountain-view-transportation-management-association-mvgo,Mountain View Transportation Management Association (MVgo),F,47.9,2026-07-10,stale,-922,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
mt-bachelor,Mt. Bachelor,F,50.2,2026-07-10,stale,-1105,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
muletown-trolley,Muletown Trolley,F,55.5,2026-07-10,lapsed,-197,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",not_ready
muncie-indiana-transit-system-mits,Muncie Indiana Transit System (MITS),F,29.5,2026-07-10,stale,-3492,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
muscabus,MuscaBus,C,71.2,2026-07-10,expiring_soon,21,yes,Service data expires in 21 day(s),Re-export with a validity window that reaches at least 60 days out.,
nantucket-regional-transit-authority-wave,Nantucket Regional Transit Authority (WAVE),C,76.4,2026-07-10,current,53,yes,Service data expires in 53 day(s),Set wheelchair_boarding to 1 (accessible) or 2 (not accessible) for every stop. A field survey can start with the busiest stops.,
navajo-transit-system,Navajo Transit System,F,56.5,2026-07-10,stale,-1986,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
nevada-county-connects-gold-country-stage,Nevada County Connects (Gold Country Stage),D,61.4,2026-07-10,lapsed,-160,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
new-york-trailways,New York Trailways,F,14.6,2026-07-10,stale,-1652,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
newburgh-beacon-shuttle-leprechaun-lines,Newburgh Beacon Shuttle (Leprechaun Lines),F,40.1,2026-07-10,lapsed,-191,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
niagara-frontier-transportation-authority-nfta,Niagara Frontier Transportation Authority (NFTA),F,29.7,2026-07-10,stale,-755,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",ready
nisqually-transit,Nisqually Transit,F,45.2,2026-07-10,stale,-556,yes,Service data has expired,"Re-export the feed with a calendar that reaches further out, and set feed_info feed_end_date past your next service change.",
